gid,nome,tipo,fk
3999,Placas,MUNICÍPIO,13
4000,Areial,MUNICÍPIO,27
4002,Massaranduba,MUNICÍPIO,27
4001,Anajatuba,MUNICÍPIO,7
4003,São Bento,MUNICÍPIO,7
4004,Barcarena,MUNICÍPIO,13
4005,Santa Rita,MUNICÍPIO,7
4006,Belterra,MUNICÍPIO,13
4007,Bacurituba,MUNICÍPIO,7
4008,Paço do Lumiar,MUNICÍPIO,7
4009,Abaetetuba,MUNICÍPIO,13
4010,Tomé-Açu,MUNICÍPIO,13
4017,Pitimbu,MUNICÍPIO,27
4011,Rondon,MUNICÍPIO,17
4012,Tailândia,MUNICÍPIO,13
4013,Concórdia do Pará,MUNICÍPIO,13
4014,Alto Alegre do Maranhão,MUNICÍPIO,7
4015,Juruti,MUNICÍPIO,13
4016,São Domingos do Capim,MUNICÍPIO,13
4018,Alto Jequitibá,MUNICÍPIO,24
4019,Carlos Chagas,MUNICÍPIO,24
5165,Cascalho Rico,MUNICÍPIO,24
4020,Bequimão,MUNICÍPIO,7
5166,Grupiara,MUNICÍPIO,24
4021,Boa Vista do Gurupi,MUNICÍPIO,7
4022,Januário Cicco,MUNICÍPIO,25
4023,Ibatiba,MUNICÍPIO,8
4024,Trizidela do Vale,MUNICÍPIO,7
4025,Prata,MUNICÍPIO,27
4026,Campos dos Goytacazes,MUNICÍPIO,23
4027,Central do Maranhão,MUNICÍPIO,7
4028,Junco do Maranhão,MUNICÍPIO,7
4029,Pureza,MUNICÍPIO,25
4030,Atalanta,MUNICÍPIO,18
4031,Barcelona,MUNICÍPIO,25
4032,Bujaru,MUNICÍPIO,13
4033,Bacabeira,MUNICÍPIO,7
4034,Carutapera,MUNICÍPIO,7
4035,Santa Izabel do Pará,MUNICÍPIO,13
4036,Lagoa Seca,MUNICÍPIO,27
4037,Albertina,MUNICÍPIO,24
4038,Joca Marques,MUNICÍPIO,6
4039,Sulina,MUNICÍPIO,17
4040,Santa Bárbara do Pará,MUNICÍPIO,13
5167,Frutuoso Gomes,MUNICÍPIO,25
4041,Pau D'Arco do Piauí,MUNICÍPIO,6
4042,Remígio,MUNICÍPIO,27
4043,Itaúna do Sul,MUNICÍPIO,17
4044,Guaporema,MUNICÍPIO,17
4045,Santarém Novo,MUNICÍPIO,13
5168,Serrinha dos Pintos,MUNICÍPIO,25
5169,Buritis,MUNICÍPIO,24
5170,Sítio d'Abadia,MUNICÍPIO,30
4046,Vigia,MUNICÍPIO,13
4047,Piúma,MUNICÍPIO,8
4048,Miranda do Norte,MUNICÍPIO,7
4049,Passagem,MUNICÍPIO,27
4050,Mirangaba,MUNICÍPIO,29
4051,Quebrangulo,MUNICÍPIO,16
4052,Arara,MUNICÍPIO,27
5171,Valparaíso de Goiás,MUNICÍPIO,30
5172,Divinópolis,MUNICÍPIO,24
4053,Cruzeta,MUNICÍPIO,25
4054,Cunhataí,MUNICÍPIO,18
4055,Salete,MUNICÍPIO,18
4056,São Geraldo,MUNICÍPIO,24
4057,Aracitaba,MUNICÍPIO,24
5173,Fernando Pedroza,MUNICÍPIO,25
5174,Redenção,MUNICÍPIO,32
4058,Arandu,MUNICÍPIO,31
5175,Bodó,MUNICÍPIO,25
4059,Ibititá,MUNICÍPIO,29
5176,Lajes,MUNICÍPIO,25
5177,Jaguaruana,MUNICÍPIO,32
4060,Campo Limpo Paulista,MUNICÍPIO,31
4061,Parisi,MUNICÍPIO,31
4062,Santa Salete,MUNICÍPIO,31
4063,Anísio de Abreu,MUNICÍPIO,6
4064,Brejo,MUNICÍPIO,7
4065,Pastos Bons,MUNICÍPIO,7
4066,Piedade de Ponte Nova,MUNICÍPIO,24
4071,Batalha,MUNICÍPIO,16
4067,Dirce Reis,MUNICÍPIO,31
5178,São José de Espinharas,MUNICÍPIO,27
4068,Valente,MUNICÍPIO,29
4069,São José do Peixe,MUNICÍPIO,6
4070,Presidente Vargas,MUNICÍPIO,7
5179,João Dias,MUNICÍPIO,25
4075,Moita Bonita,MUNICÍPIO,20
4076,Machados,MUNICÍPIO,28
4077,São Domingos do Cariri,MUNICÍPIO,27
5180,Brejo dos Santos,MUNICÍPIO,27
4078,São Sebastião do Anta,MUNICÍPIO,24
4079,Senador José Bento,MUNICÍPIO,24
4080,Palmelo,MUNICÍPIO,30
5181,Alexandria,MUNICÍPIO,25
4081,Lago do Junco,MUNICÍPIO,7
4082,Coronel Ezequiel,MUNICÍPIO,25
4083,Equador,MUNICÍPIO,25
4084,Novo Horizonte,MUNICÍPIO,29
5182,Santa Cruz,MUNICÍPIO,27
4085,Jardim Olinda,MUNICÍPIO,17
4086,Lagoa Nova,MUNICÍPIO,25
4087,Santa Branca,MUNICÍPIO,31
4088,Vicentina,MUNICÍPIO,19
4089,Zabelê,MUNICÍPIO,27
4092,Carpina,MUNICÍPIO,28
4559,Juarez Távora,MUNICÍPIO,27
4093,Natuba,MUNICÍPIO,27
4094,Pedra Grande,MUNICÍPIO,25
4095,Teresópolis,MUNICÍPIO,23
4096,Cabedelo,MUNICÍPIO,27
4120,Anamã,MUNICÍPIO,11
4097,São José de Ribamar,MUNICÍPIO,7
4098,Caturité,MUNICÍPIO,27
4099,Santa Maria,MUNICÍPIO,25
4100,Rio Bonito,MUNICÍPIO,23
4101,Barra D'Alcântara,MUNICÍPIO,6
4102,Raposa,MUNICÍPIO,7
4103,Paulista,MUNICÍPIO,28
4104,Poço Branco,MUNICÍPIO,25
4105,Boqueirão,MUNICÍPIO,27
4560,Mataraca,MUNICÍPIO,27
4106,Dias d'Ávila,MUNICÍPIO,29
4561,Maturéia,MUNICÍPIO,27
4107,Natal,MUNICÍPIO,25
4108,Ministro Andreazza,MUNICÍPIO,9
4109,Parelhas,MUNICÍPIO,25
4110,Curuçá,MUNICÍPIO,13
4111,Salinópolis,MUNICÍPIO,13
4576,Pirpirituba,MUNICÍPIO,27
4112,Aparecida d'Oeste,MUNICÍPIO,31
4113,Fernando de Noronha,MUNICÍPIO,28
4114,Cacaulândia,MUNICÍPIO,9
4115,Monte Negro,MUNICÍPIO,9
4116,Primavera de Rondônia,MUNICÍPIO,9
4117,Vale do Paraíso,MUNICÍPIO,9
4118,Rio do Fogo,MUNICÍPIO,25
4119,Malhador,MUNICÍPIO,20
4122,Porto Acre,MUNICÍPIO,10
4123,Bom Jesus do Tocantins,MUNICÍPIO,13
4125,Jacundá,MUNICÍPIO,13
4126,Melgaço,MUNICÍPIO,13
4134,Marituba,MUNICÍPIO,13
4127,Ananindeua,MUNICÍPIO,13
4128,Belém,MUNICÍPIO,13
4129,Brejo Grande do Araguaia,MUNICÍPIO,13
4130,Cumaru do Norte,MUNICÍPIO,13
4131,Itupiranga,MUNICÍPIO,13
4132,Carrasco Bonito,MUNICÍPIO,15
4133,Nova Ipixuna,MUNICÍPIO,13
4135,Peixe-Boi,MUNICÍPIO,13
4150,Avelinópolis,MUNICÍPIO,30
4136,Santa Maria do Pará,MUNICÍPIO,13
4137,Salvaterra,MUNICÍPIO,13
4138,São João de Pirabas,MUNICÍPIO,13
4139,Santo Antônio do Tauá,MUNICÍPIO,13
4140,Aguiarnópolis,MUNICÍPIO,15
4172,Italva,MUNICÍPIO,23
4141,Augustinópolis,MUNICÍPIO,15
4142,Buriti do Tocantins,MUNICÍPIO,15
4233,Ichu,MUNICÍPIO,29
4143,Esperantina,MUNICÍPIO,15
4332,Fartura do Piauí,MUNICÍPIO,6
4144,Oliveira de Fátima,MUNICÍPIO,15
4145,Escada,MUNICÍPIO,28
4146,Amorinópolis,MUNICÍPIO,30
4147,Acreúna,MUNICÍPIO,30
4148,Cachoeira de Goiás,MUNICÍPIO,30
4149,Monte Carmelo,MUNICÍPIO,24
4348,Porto,MUNICÍPIO,6
4151,Americano do Brasil,MUNICÍPIO,30
4152,Baliza,MUNICÍPIO,30
4168,João Neiva,MUNICÍPIO,8
4153,Adelândia,MUNICÍPIO,30
4154,Doverlândia,MUNICÍPIO,30
4155,Guarinos,MUNICÍPIO,30
4156,Itapuranga,MUNICÍPIO,30
4157,Jaupaci,MUNICÍPIO,30
4158,Itajá,MUNICÍPIO,30
4159,Itarumã,MUNICÍPIO,30
4169,Bom Jardim,MUNICÍPIO,23
4170,Apiacá,MUNICÍPIO,8
4160,São Simão,MUNICÍPIO,30
4161,Guiricema,MUNICÍPIO,24
4162,Turvânia,MUNICÍPIO,30
4163,Morro Agudo de Goiás,MUNICÍPIO,30
4164,Teresina de Goiás,MUNICÍPIO,30
4165,Pancas,MUNICÍPIO,8
4166,Marilândia,MUNICÍPIO,8
4167,Lajinha,MUNICÍPIO,24
4173,Belford Roxo,MUNICÍPIO,23
4174,Maricá,MUNICÍPIO,23
4175,Camapuã,MUNICÍPIO,19
4176,Cruz das Almas,MUNICÍPIO,29
4177,Japeri,MUNICÍPIO,23
4178,Barra do Garças,MUNICÍPIO,21
4179,Nova Santa Helena,MUNICÍPIO,21
4180,São Roque do Canaã,MUNICÍPIO,8
4181,Magé,MUNICÍPIO,23
4182,Areal,MUNICÍPIO,23
4183,Balneário Arroio do Silva,MUNICÍPIO,18
4184,Balneário Gaivota,MUNICÍPIO,18
4185,Cordeiro,MUNICÍPIO,23
4186,Cachoeiras de Macacu,MUNICÍPIO,23
4187,Pinheiral,MUNICÍPIO,23
4188,Venda Nova do Imigrante,MUNICÍPIO,8
4189,Seropédica,MUNICÍPIO,23
4190,Igarassu,MUNICÍPIO,28
4191,Tuparetama,MUNICÍPIO,28
4192,Balneário Rincão,MUNICÍPIO,18
4193,Abdon Batista,MUNICÍPIO,18
4194,Herval d'Oeste,MUNICÍPIO,18
4195,Águas de Chapecó,MUNICÍPIO,18
4196,Águas Frias,MUNICÍPIO,18
4197,Alto Bela Vista,MUNICÍPIO,18
4198,Arabutã,MUNICÍPIO,18
4199,Armazém,MUNICÍPIO,18
4200,Caldas Brandão,MUNICÍPIO,27
4201,Canoinhas,MUNICÍPIO,18
4202,Arvoredo,MUNICÍPIO,18
4203,Aurora,MUNICÍPIO,18
4204,Bela Vista do Toldo,MUNICÍPIO,18
4205,Bocaina do Sul,MUNICÍPIO,18
4206,Bom Jesus do Oeste,MUNICÍPIO,18
4207,Caxambu do Sul,MUNICÍPIO,18
4208,Chapecó,MUNICÍPIO,18
4209,Criciúma,MUNICÍPIO,18
4210,Lacerdópolis,MUNICÍPIO,18
4211,Laurentino,MUNICÍPIO,18
4212,Jardinópolis,MUNICÍPIO,18
4213,Nova Erechim,MUNICÍPIO,18
4214,Piratuba,MUNICÍPIO,18
4215,Presidente Castello Branco,MUNICÍPIO,18
4216,Rio Rufino,MUNICÍPIO,18
4217,Tigrinhos,MUNICÍPIO,18
4218,Witmarsum,MUNICÍPIO,18
4219,Tombos,MUNICÍPIO,24
4220,Américo Brasiliense,MUNICÍPIO,31
4221,Turmalina,MUNICÍPIO,24
4222,Turvolândia,MUNICÍPIO,24
4223,Cruzeiro do Iguaçu,MUNICÍPIO,17
4224,Cruzeiro do Oeste,MUNICÍPIO,17
4225,Cruzeiro do Sul,MUNICÍPIO,17
4226,Cruz Machado,MUNICÍPIO,17
4227,Curitiba,MUNICÍPIO,17
4228,Curiúva,MUNICÍPIO,17
4229,Dois Vizinhos,MUNICÍPIO,17
4583,São João do Cariri,MUNICÍPIO,27
4584,Cumari,MUNICÍPIO,30
4230,Aspásia,MUNICÍPIO,31
4231,Biritinga,MUNICÍPIO,29
4232,Pitangueiras,MUNICÍPIO,17
4234,Ingá,MUNICÍPIO,27
4235,Almadina,MUNICÍPIO,29
4236,Arapeí,MUNICÍPIO,31
4237,Barrocas,MUNICÍPIO,29
4238,São Domingos do Norte,MUNICÍPIO,8
4239,Arujá,MUNICÍPIO,31
4240,Abaré,MUNICÍPIO,29
4241,Bady Bassitt,MUNICÍPIO,31
4242,Balbinos,MUNICÍPIO,31
4243,Antas,MUNICÍPIO,29
4244,Alagoinhas,MUNICÍPIO,29
4245,Bilac,MUNICÍPIO,31
4246,Birigui,MUNICÍPIO,31
4247,Buritirama,MUNICÍPIO,29
4248,Bálsamo,MUNICÍPIO,31
4249,Barbosa,MUNICÍPIO,31
4250,Barueri,MUNICÍPIO,31
4251,Alcobaça,MUNICÍPIO,29
4252,Conceição da Feira,MUNICÍPIO,29
4253,Elísio Medrado,MUNICÍPIO,29
4254,Bom Jesus dos Perdões,MUNICÍPIO,31
4255,Brejo Alegre,MUNICÍPIO,31
4256,Amélia Rodrigues,MUNICÍPIO,29
4257,Apuarema,MUNICÍPIO,29
4258,Antônio Cardoso,MUNICÍPIO,29
4259,Anguera,MUNICÍPIO,29
4260,Pinhais,MUNICÍPIO,17
4261,Pinhalão,MUNICÍPIO,17
4262,Pinhal de São Bento,MUNICÍPIO,17
4263,Piraí do Sul,MUNICÍPIO,17
4264,Aramari,MUNICÍPIO,29
4265,Canápolis,MUNICÍPIO,29
4266,Araci,MUNICÍPIO,29
4267,Baixa Grande,MUNICÍPIO,29
4268,Boquira,MUNICÍPIO,29
4269,Casa Nova,MUNICÍPIO,29
4270,Laranjeiras,MUNICÍPIO,20
4271,Buerarema,MUNICÍPIO,29
4272,Catu,MUNICÍPIO,29
4273,Nossa Senhora de Lourdes,MUNICÍPIO,20
4274,Cipó,MUNICÍPIO,29
4275,Governador Mangabeira,MUNICÍPIO,29
4276,Central,MUNICÍPIO,29
4277,Estiva Gerbi,MUNICÍPIO,31
4278,Caatiba,MUNICÍPIO,29
4279,Irajuba,MUNICÍPIO,29
4280,Ipiaú,MUNICÍPIO,29
4281,Itagibá,MUNICÍPIO,29
4282,Gongogi,MUNICÍPIO,29
4283,Corrente,MUNICÍPIO,6
4284,Ibicaraí,MUNICÍPIO,29
4285,Itajuípe,MUNICÍPIO,29
4286,Cristalândia do Piauí,MUNICÍPIO,6
4287,Guanambi,MUNICÍPIO,29
4288,Igaporã,MUNICÍPIO,29
4289,Dom Macedo Costa,MUNICÍPIO,29
4290,Itacaré,MUNICÍPIO,29
4291,Itagi,MUNICÍPIO,29
4292,Dário Meira,MUNICÍPIO,29
4293,Cordeirópolis,MUNICÍPIO,31
4294,Curralinhos,MUNICÍPIO,6
4295,Cubatão,MUNICÍPIO,31
4296,Lamarão,MUNICÍPIO,29
4297,Diadema,MUNICÍPIO,31
4298,Lapão,MUNICÍPIO,29
4299,Gália,MUNICÍPIO,31
4300,General Salgado,MUNICÍPIO,31
4301,Guarani d'Oeste,MUNICÍPIO,31
4302,Ibaté,MUNICÍPIO,31
4303,Ilha Solteira,MUNICÍPIO,31
4304,Itapetininga,MUNICÍPIO,31
4305,Itapirapuã Paulista,MUNICÍPIO,31
4306,Itararé,MUNICÍPIO,31
4307,Osasco,MUNICÍPIO,31
4308,Paranapuã,MUNICÍPIO,31
4309,Pinhalzinho,MUNICÍPIO,31
4310,Rancharia,MUNICÍPIO,31
4311,Santa Clara d'Oeste,MUNICÍPIO,31
4312,Presidente Dutra,MUNICÍPIO,29
4313,Barra de Santo Antônio,MUNICÍPIO,16
4314,Sales,MUNICÍPIO,31
4315,Francinópolis,MUNICÍPIO,6
4316,Sebastianópolis do Sul,MUNICÍPIO,31
4317,Brejo Grande,MUNICÍPIO,20
4318,Serrana,MUNICÍPIO,31
4319,Severínia,MUNICÍPIO,31
4320,Taiaçu,MUNICÍPIO,31
4321,Tarabai,MUNICÍPIO,31
4322,Bento Gonçalves,MUNICÍPIO,22
4323,Bom Princípio,MUNICÍPIO,22
5351,Doutor Severiano,MUNICÍPIO,25
4324,Bom Retiro do Sul,MUNICÍPIO,22
4325,Camaquã,MUNICÍPIO,22
4326,Mampituba,MUNICÍPIO,22
5352,Bonito de Minas,MUNICÍPIO,24
4327,Canto do Buriti,MUNICÍPIO,6
5353,Januária,MUNICÍPIO,24
5354,Monsenhor Hipólito,MUNICÍPIO,6
4328,Capitão Gervásio Oliveira,MUNICÍPIO,6
5355,Vera Mendes,MUNICÍPIO,6
5356,Oeiras,MUNICÍPIO,6
5357,Isaías Coelho,MUNICÍPIO,6
4329,Caracol,MUNICÍPIO,6
4330,Coronel José Dias,MUNICÍPIO,6
4331,Curimatá,MUNICÍPIO,6
4333,Colônia do Gurguéia,MUNICÍPIO,6
4334,Pinhal,MUNICÍPIO,22
4335,Eliseu Martins,MUNICÍPIO,6
4336,Floriano,MUNICÍPIO,6
4337,Júlio Borges,MUNICÍPIO,6
4338,Elesbão Veloso,MUNICÍPIO,6
4339,Lagoa do Barro do Piauí,MUNICÍPIO,6
4340,Luzilândia,MUNICÍPIO,6
4341,Marcos Parente,MUNICÍPIO,6
4342,Mariano Moro,MUNICÍPIO,22
4343,Jerumenha,MUNICÍPIO,6
4344,Lagoa do Piauí,MUNICÍPIO,6
4345,Cerro Grande,MUNICÍPIO,22
5358,Bela Vista do Piauí,MUNICÍPIO,6
4346,Nazária,MUNICÍPIO,6
4347,Monsenhor Gil,MUNICÍPIO,6
4349,São Lourenço do Piauí,MUNICÍPIO,6
4363,Pinto Bandeira,MUNICÍPIO,22
4350,Fagundes Varela,MUNICÍPIO,22
4351,Harmonia,MUNICÍPIO,22
5359,Sussuapara,MUNICÍPIO,6
5360,Ouricuri,MUNICÍPIO,28
4352,Itaara,MUNICÍPIO,22
4353,Ivorá,MUNICÍPIO,22
4354,Lajeado,MUNICÍPIO,22
4355,Lajeado do Bugre,MUNICÍPIO,22
4356,São Miguel do Gostoso,MUNICÍPIO,25
4357,Maquiné,MUNICÍPIO,22
4358,Amapá do Maranhão,MUNICÍPIO,7
4359,Sapiranga,MUNICÍPIO,22
4360,Axixá,MUNICÍPIO,7
4361,Terra de Areia,MUNICÍPIO,22
4362,Bela Vista do Maranhão,MUNICÍPIO,7
4364,São José do Sul,MUNICÍPIO,22
4395,Chã Preta,MUNICÍPIO,16
4365,Santo Antônio da Patrulha,MUNICÍPIO,22
4366,Sede Nova,MUNICÍPIO,22
4367,Sapé,MUNICÍPIO,27
4368,Cedral,MUNICÍPIO,7
4369,Governador Luiz Rocha,MUNICÍPIO,7
4370,Lago dos Rodrigues,MUNICÍPIO,7
4371,Olinda Nova do Maranhão,MUNICÍPIO,7
4372,Penalva,MUNICÍPIO,7
4373,Campo Alegre,MUNICÍPIO,16
4374,Paulo Ramos,MUNICÍPIO,7
4375,Coqueiro Seco,MUNICÍPIO,16
4376,Poção de Pedras,MUNICÍPIO,7
4377,Maribondo,MUNICÍPIO,16
4378,Santa Quitéria do Maranhão,MUNICÍPIO,7
4379,Minador do Negrão,MUNICÍPIO,16
4380,Olivença,MUNICÍPIO,16
4381,Morros,MUNICÍPIO,7
4382,São Benedito do Rio Preto,MUNICÍPIO,7
4383,Paraibano,MUNICÍPIO,7
4384,São João dos Patos,MUNICÍPIO,7
4385,Girau do Ponciano,MUNICÍPIO,16
4386,Junqueiro,MUNICÍPIO,16
4387,Craíbas,MUNICÍPIO,16
4388,São Paulo do Potengi,MUNICÍPIO,25
4389,Cacimbinhas,MUNICÍPIO,16
4390,Dois Riachos,MUNICÍPIO,16
4391,Estrela de Alagoas,MUNICÍPIO,16
4392,Limoeiro de Anadia,MUNICÍPIO,16
4393,Santana do Ipanema,MUNICÍPIO,16
4394,Coité do Nóia,MUNICÍPIO,16
4396,Jequiá da Praia,MUNICÍPIO,16
4478,Jaqueira,MUNICÍPIO,28
4397,Jundiá,MUNICÍPIO,16
4398,Matriz de Camaragibe,MUNICÍPIO,16
4399,Coruripe,MUNICÍPIO,16
4400,Branquinha,MUNICÍPIO,16
4479,Jurema,MUNICÍPIO,28
4401,Ibateguara,MUNICÍPIO,16
4402,Colônia Leopoldina,MUNICÍPIO,16
4403,Aracaju,MUNICÍPIO,20
4404,Joaquim Gomes,MUNICÍPIO,16
4405,Flexeiras,MUNICÍPIO,16
4406,Maceió,MUNICÍPIO,16
4407,Porto Real do Colégio,MUNICÍPIO,16
4408,Ouro Branco,MUNICÍPIO,16
4409,Poço das Trincheiras,MUNICÍPIO,16
4410,Viçosa,MUNICÍPIO,16
4411,Pedra Mole,MUNICÍPIO,20
4412,Penedo,MUNICÍPIO,16
4480,Lagoa de Itaenga,MUNICÍPIO,28
4413,União dos Palmares,MUNICÍPIO,16
4414,Porto de Pedras,MUNICÍPIO,16
4415,São Luís do Quitunde,MUNICÍPIO,16
4416,Passo de Camaragibe,MUNICÍPIO,16
4417,Campo do Brito,MUNICÍPIO,20
4418,Cumbe,MUNICÍPIO,20
4419,Divina Pastora,MUNICÍPIO,20
4420,Itabaiana,MUNICÍPIO,20
4421,Japaratuba,MUNICÍPIO,20
4422,Estância,MUNICÍPIO,20
4423,São Francisco,MUNICÍPIO,20
4424,Feira Nova,MUNICÍPIO,20
4425,Ilha das Flores,MUNICÍPIO,20
4426,Indiaroba,MUNICÍPIO,20
4427,Tangará,MUNICÍPIO,25
4428,Itabi,MUNICÍPIO,20
4429,Tenente Laurentino Cruz,MUNICÍPIO,25
4430,Japoatã,MUNICÍPIO,20
4431,Rosário do Catete,MUNICÍPIO,20
4432,Macambira,MUNICÍPIO,20
4433,Amaraji,MUNICÍPIO,28
4434,Muribeca,MUNICÍPIO,20
4435,Neópolis,MUNICÍPIO,20
5361,Campo Limpo de Goiás,MUNICÍPIO,30
4436,Nossa Senhora Aparecida,MUNICÍPIO,20
4437,Nossa Senhora do Socorro,MUNICÍPIO,20
4438,Pacatuba,MUNICÍPIO,20
4439,Pinhão,MUNICÍPIO,20
5362,Santo Inácio do Piauí,MUNICÍPIO,6
4440,Riachão do Dantas,MUNICÍPIO,20
5363,São Julião,MUNICÍPIO,6
4441,Riachuelo,MUNICÍPIO,20
4442,Ribeirópolis,MUNICÍPIO,20
4443,Santa Luzia do Itanhy,MUNICÍPIO,20
4444,Santana do São Francisco,MUNICÍPIO,20
5241,Alto do Rodrigues,MUNICÍPIO,25
5242,Castelo do Piauí,MUNICÍPIO,6
4445,Santa Rosa de Lima,MUNICÍPIO,20
5243,Geminiano,MUNICÍPIO,6
5244,Francisco Macedo,MUNICÍPIO,6
4446,Santo Amaro das Brotas,MUNICÍPIO,20
5245,Pacatuba,MUNICÍPIO,32
4447,São Domingos,MUNICÍPIO,20
5246,Caridade do Piauí,MUNICÍPIO,6
5247,Caldeirão Grande do Piauí,MUNICÍPIO,6
4448,São Miguel do Aleixo,MUNICÍPIO,20
5248,Santa Cruz do Piauí,MUNICÍPIO,6
4449,Simão Dias,MUNICÍPIO,20
5254,Mãe d'Água,MUNICÍPIO,27
4450,Arcoverde,MUNICÍPIO,28
4451,Belém de Maria,MUNICÍPIO,28
4452,Barreiros,MUNICÍPIO,28
4453,Cachoeirinha,MUNICÍPIO,28
4454,Bonito,MUNICÍPIO,28
4455,Caetés,MUNICÍPIO,28
4456,Canhotinho,MUNICÍPIO,28
5255,Santana do Piauí,MUNICÍPIO,6
4457,Capoeiras,MUNICÍPIO,28
4458,Casinhas,MUNICÍPIO,28
4459,Feira Nova,MUNICÍPIO,28
4460,Catende,MUNICÍPIO,28
5256,Água Branca,MUNICÍPIO,27
5257,Salgueiro,MUNICÍPIO,28
5258,Moreilândia,MUNICÍPIO,28
4461,Chã Grande,MUNICÍPIO,28
4462,Ferreiros,MUNICÍPIO,28
4463,Condado,MUNICÍPIO,28
4464,Cortês,MUNICÍPIO,28
5364,Marcolândia,MUNICÍPIO,6
4465,Cumaru,MUNICÍPIO,28
4466,Cupira,MUNICÍPIO,28
4467,Frei Miguelinho,MUNICÍPIO,28
4468,Gameleira,MUNICÍPIO,28
4469,Glória do Goitá,MUNICÍPIO,28
4470,Goiana,MUNICÍPIO,28
4471,Inajá,MUNICÍPIO,28
4472,Ipojuca,MUNICÍPIO,28
4473,Itacuruba,MUNICÍPIO,28
4474,Joaquim Nabuco,MUNICÍPIO,28
4475,Itambé,MUNICÍPIO,28
4476,Itaquitinga,MUNICÍPIO,28
4477,Jaboatão dos Guararapes,MUNICÍPIO,28
4481,Jataúba,MUNICÍPIO,28
5266,São Bento,MUNICÍPIO,27
5267,Silvânia,MUNICÍPIO,30
4482,Taquaritinga do Norte,MUNICÍPIO,28
4483,Jucati,MUNICÍPIO,28
4484,João Alfredo,MUNICÍPIO,28
5268,Cedro,MUNICÍPIO,28
5269,Aragoiânia,MUNICÍPIO,30
5270,Biquinhas,MUNICÍPIO,24
4485,Lagoa do Carro,MUNICÍPIO,28
4486,Lagoa dos Gatos,MUNICÍPIO,28
4487,Lajedo,MUNICÍPIO,28
4488,Limoeiro,MUNICÍPIO,28
4489,Nazaré da Mata,MUNICÍPIO,28
4490,Manari,MUNICÍPIO,28
4491,Olinda,MUNICÍPIO,28
5271,Serra do Mel,MUNICÍPIO,25
5272,São José do Piauí,MUNICÍPIO,6
4492,Maraial,MUNICÍPIO,28
4493,Palmares,MUNICÍPIO,28
4494,Moreno,MUNICÍPIO,28
4495,Vicência,MUNICÍPIO,28
4496,Orobó,MUNICÍPIO,28
5273,Juazeiro do Norte,MUNICÍPIO,32
4497,Palmeirina,MUNICÍPIO,28
4498,Pombos,MUNICÍPIO,28
4499,Panelas,MUNICÍPIO,28
4529,Vertente do Lério,MUNICÍPIO,28
4500,Paranatama,MUNICÍPIO,28
4501,Timbaúba,MUNICÍPIO,28
4502,Passira,MUNICÍPIO,28
4503,São Benedito do Sul,MUNICÍPIO,28
4504,Paudalho,MUNICÍPIO,28
4505,São Caitano,MUNICÍPIO,28
4506,Pesqueira,MUNICÍPIO,28
5274,Ipiranga do Piauí,MUNICÍPIO,6
4507,Poção,MUNICÍPIO,28
5275,Poço de José de Moura,MUNICÍPIO,27
5276,Araripina,MUNICÍPIO,28
4508,Primavera,MUNICÍPIO,28
4509,Quipapá,MUNICÍPIO,28
4510,Recife,MUNICÍPIO,28
5277,Santana dos Garrotes,MUNICÍPIO,27
4511,Riacho das Almas,MUNICÍPIO,28
5278,Alagoinha do Piauí,MUNICÍPIO,6
4512,Rio Formoso,MUNICÍPIO,28
4513,Sairé,MUNICÍPIO,28
4514,Salgadinho,MUNICÍPIO,28
4515,Saloá,MUNICÍPIO,28
4516,Santa Cruz do Capibaribe,MUNICÍPIO,28
4517,Santa Maria do Cambucá,MUNICÍPIO,28
4518,São Bento do Una,MUNICÍPIO,28
5279,Malta,MUNICÍPIO,27
4519,São João,MUNICÍPIO,28
4520,Tacaimbó,MUNICÍPIO,28
4521,São Joaquim do Monte,MUNICÍPIO,28
4522,São José da Coroa Grande,MUNICÍPIO,28
4523,São Lourenço da Mata,MUNICÍPIO,28
4524,Sirinhaém,MUNICÍPIO,28
4525,Tamandaré,MUNICÍPIO,28
4526,Terra Nova,MUNICÍPIO,28
4527,Tracunhaém,MUNICÍPIO,28
4528,Venturosa,MUNICÍPIO,28
4530,Vitória de Santo Antão,MUNICÍPIO,28
4532,Xexéu,MUNICÍPIO,28
4531,Vertentes,MUNICÍPIO,28
4534,Alagoa Nova,MUNICÍPIO,27
4535,Areia,MUNICÍPIO,27
4536,Bayeux,MUNICÍPIO,27
4537,Tibau do Sul,MUNICÍPIO,25
4538,Cabaceiras,MUNICÍPIO,27
4539,Cacimba de Dentro,MUNICÍPIO,27
4540,Capim,MUNICÍPIO,27
4541,Cuité de Mamanguape,MUNICÍPIO,27
4543,Itueta,MUNICÍPIO,24
4555,Itabaiana,MUNICÍPIO,27
4544,Casserengue,MUNICÍPIO,27
4545,Cruz do Espírito Santo,MUNICÍPIO,27
4546,Cubati,MUNICÍPIO,27
4547,Damião,MUNICÍPIO,27
5365,Padre Marcos,MUNICÍPIO,6
4548,Dona Inês,MUNICÍPIO,27
5366,Cerro Corá,MUNICÍPIO,25
4549,Esperança,MUNICÍPIO,27
4550,Fagundes,MUNICÍPIO,27
4551,Guarabira,MUNICÍPIO,27
5367,Ruy Barbosa,MUNICÍPIO,25
4552,Gurinhém,MUNICÍPIO,27
4553,Jacaraú,MUNICÍPIO,27
